Price,Area,Location,No_of_Bedrooms,Resale,MaintenanceStaff,Gymnasium,SwimmingPool,LandscapedGardens,IndoorGames,ClubHouse,24X7Security,PowerBackup,CarParking,Children'splayarea,LiftAvailable,price_per_sqft
7077000,1058.0,Howrah,3,0,9,9,9,9,9,9,9,9,9,9,9,6689.035916824197
2524000,2889.0,Tangra,4,0,9,9,9,9,9,9,9,9,9,9,9,873.6587054344063
3689000,2081.0,New Town,3,0,9,9,9,9,9,9,9,9,9,9,9,1772.7054300816915
2384000,1094.0,Dum Dum,2,0,9,9,9,9,9,9,9,9,9,9,9,2179.159049360146
4336000,1082.0,Rajarhat,2,0,9,9,9,9,9,9,9,9,9,9,9,4007.3937153419593
4172000,1114.0,New Town,3,0,9,9,9,9,9,9,9,9,9,9,9,3745.0628366247756
6000000,504.0,Lake Town,1,0,9,9,9,9,9,9,9,9,9,9,9,11904.761904761905
4000000,1475.0,Rajarhat,3,0,9,9,9,9,9,9,9,9,9,9,9,2711.864406779661
52000000,504.0,Lake Town,1,0,9,9,9,9,9,9,9,9,9,9,9,103174.60317460318
8500000,1522.0,New Town,3,0,9,9,9,9,9,9,9,9,9,9,9,5584.756898817345
7300000,1450.0,New Town,3,1,9,9,9,9,9,9,9,9,9,9,9,5034.482758620689
7100000,950.0,Madurdaha Hussainpur,2,0,9,9,9,9,9,9,9,9,9,9,9,7473.684210526316
3422000,1900.0,Belghoria,3,0,9,9,9,9,9,9,9,9,9,9,9,1801.0526315789473
3168000,935.0,Narendrapur,2,0,9,9,9,9,9,9,9,9,9,9,9,3388.235294117647
2576000,971.0,N S C Bose Road  Narendrapur,2,0,9,9,9,9,9,9,9,9,9,9,9,2652.9351184346033
3168000,883.0,Narendrapur,2,0,9,9,9,9,9,9,9,9,9,9,9,3587.7689694224237
2389000,1112.0,New Town,3,0,9,9,9,9,9,9,9,9,9,9,9,2148.3812949640287
4500000,1043.0,Rajarhat,3,0,9,9,9,9,9,9,9,9,9,9,9,4314.477468839885
6555000,888.0,shalimar,3,0,9,9,9,9,9,9,9,9,9,9,9,7381.756756756757
6100000,700.0,Lake Gardens,2,0,9,9,9,9,9,9,9,9,9,9,9,8714.285714285714
4560000,5318.0,E M Bypass,4,1,9,9,9,9,9,9,9,9,9,9,9,857.4652124858969
7300000,1204.0,Santoshpur,2,1,9,9,9,9,9,9,9,9,9,9,9,6063.12292358804
3960000,997.0,Howrah,3,1,9,9,9,9,9,9,9,9,9,9,9,3971.915747241725
3592000,1058.0,Howrah,3,0,9,9,9,9,9,9,9,9,9,9,9,3395.085066162571
4226000,1160.0,Madhyamgram,2,0,9,9,9,9,9,9,9,9,9,9,9,3643.103448275862
3495000,990.0,birati,2,0,9,9,9,9,9,9,9,9,9,9,9,3530.3030303030305
4949000,991.0,Behala Chowrasta,2,0,9,9,9,9,9,9,9,9,9,9,9,4993.945509586277
7100000,990.0,birati,2,0,9,9,9,9,9,9,9,9,9,9,9,7171.717171717171
9363000,919.0,Biren Roy Road,2,0,9,9,9,9,9,9,9,9,9,9,9,10188.248095756257
3413000,1075.0,Bramhapur,3,0,9,9,9,9,9,9,9,9,9,9,9,3174.8837209302324
6493000,1150.0,Dum Dum,2,0,9,9,9,9,9,9,9,9,9,9,9,5646.086956521739
4932000,1510.0,Narendrapur,3,1,9,9,9,9,9,9,9,9,9,9,9,3266.225165562914
2384000,1322.0,Madhyamgram,3,0,9,9,9,9,9,9,9,9,9,9,9,1803.3282904689863
2524000,997.0,Howrah,3,0,9,9,9,9,9,9,9,9,9,9,9,2531.5947843530594
2524000,943.0,New Town,2,0,9,9,9,9,9,9,9,9,9,9,9,2676.564156945917
2524000,1012.0,Uttarpara Kotrung,2,0,9,9,9,9,9,9,9,9,9,9,9,2494.0711462450595
4872000,1174.0,Narendrapur,3,0,9,9,9,9,9,9,9,9,9,9,9,4149.914821124361
2400000,971.0,N S C Bose Road Narendrapur,2,0,9,9,9,9,9,9,9,9,9,9,9,2471.6786817713696
28000000,1502.0,Rajarhat,3,0,9,9,9,9,9,9,9,9,9,9,9,18641.810918774965
69000000,1058.0,Howrah,3,0,9,9,9,9,9,9,9,9,9,9,9,65217.391304347824
120000000,1497.0,Tollygunge,2,0,9,9,9,9,9,9,9,9,9,9,9,80160.32064128257
24000000,989.0,BADU ROAD,2,0,9,9,9,9,9,9,9,9,9,9,9,24266.936299292214
2900000,1443.0,Dum Dum,3,0,9,9,9,9,9,9,9,9,9,9,9,2009.7020097020097
14400000,1096.0,Dum Dum,2,0,9,9,9,9,9,9,9,9,9,9,9,13138.686131386861
7036000,883.0,Narendrapur,2,0,9,9,9,9,9,9,9,9,9,9,9,7968.289920724802
7036000,935.0,Narendrapur,2,0,9,9,9,9,9,9,9,9,9,9,9,7525.133689839572
9200000,935.0,Rajpur,2,0,9,9,9,9,9,9,9,9,9,9,9,9839.57219251337
9200000,935.0,Narendrapur,2,0,9,9,9,9,9,9,9,9,9,9,9,9839.57219251337
6000000,1160.0,New Town,3,0,9,9,9,9,9,9,9,9,9,9,9,5172.413793103448
6196000,540.0,Prince Anwar Shah Connector,1,0,9,9,9,9,9,9,9,9,9,9,9,11474.074074074075
9200000,2820.0,Ultadanga,4,0,9,9,9,9,9,9,9,9,9,9,9,3262.4113475177305
11000000,5359.0,Alipore,4,0,9,9,9,9,9,9,9,9,9,9,9,2052.6217577906327
3857000,7915.0,Tangra,5,0,9,9,9,9,9,9,9,9,9,9,9,487.3025900189514
10500000,2254.0,Tangra,3,1,9,9,9,9,9,9,9,9,9,9,9,4658.385093167702
2384000,1035.0,Dum Dum Park,2,1,9,9,9,9,9,9,9,9,9,9,9,2303.381642512077
6237000,2680.0,Dum Dum,4,0,9,9,9,9,9,9,9,9,9,9,9,2327.2388059701493
10100000,1303.0,Dum Dum,2,0,9,9,9,9,9,9,9,9,9,9,9,7751.343054489639
4800000,1303.0,Dum Dum,2,0,9,9,9,9,9,9,9,9,9,9,9,3683.806600153492
8315000,1164.0,Dum Dum,3,0,9,9,9,9,9,9,9,9,9,9,9,7143.470790378007
2051000,1164.0,Dum Dum,3,0,9,9,9,9,9,9,9,9,9,9,9,1762.0274914089348
2959000,920.0,Dum Dum,2,0,9,9,9,9,9,9,9,9,9,9,9,3216.304347826087
4003000,1285.0,Howrah,3,0,9,9,9,9,9,9,9,9,9,9,9,3115.1750972762648
3856000,1164.0,Dum Dum,3,0,9,9,9,9,9,9,9,9,9,9,9,3312.7147766323023
3590999,1947.0,Dum Dum,4,0,9,9,9,9,9,9,9,9,9,9,9,1844.3754494093478
2952000,800.0,Howrah,2,0,9,9,9,9,9,9,9,9,9,9,9,3690.0
8315000,2026.0,Bangur,3,0,9,9,9,9,9,9,9,9,9,9,9,4104.146100691017
10000000,883.0,Kalitala Road,2,0,9,9,9,9,9,9,9,9,9,9,9,11325.028312570781
13500000,990.0,Bansdroni,2,0,9,9,9,9,9,9,9,9,9,9,9,13636.363636363636
2384000,1609.0,Bansdroni,3,0,9,9,9,9,9,9,9,9,9,9,9,1481.6656308266004
2394000,1210.0,New Town,2,0,9,9,9,9,9,9,9,9,9,9,9,1978.5123966942149
4899000,1663.0,New Town,3,0,9,9,9,9,9,9,9,9,9,9,9,2945.8809380637404
8370999,774.0,Belghoria Expressway,2,0,9,9,9,9,9,9,9,9,9,9,9,10815.244186046511
2147000,822.0,Rajarhat,2,0,9,9,9,9,9,9,9,9,9,9,9,2611.9221411192216
2856000,1112.0,Rajarhat,3,0,9,9,9,9,9,9,9,9,9,9,9,2568.345323741007
4872000,1181.0,Behala,3,0,9,9,9,9,9,9,9,9,9,9,9,4125.3175275190515
5900000,945.0,International Airport,2,0,9,9,9,9,9,9,9,9,9,9,9,6243.386243386243
3711999,820.0,Rajarhat,2,0,9,9,9,9,9,9,9,9,9,9,9,4526.828048780488
4348000,1663.0,New Town,3,0,9,9,9,9,9,9,9,9,9,9,9,2614.5520144317497
7500000,2393.0,New Town,4,0,9,9,9,9,9,9,9,9,9,9,9,3134.141245298788
5857000,1501.0,New Alipore,3,0,9,9,9,9,9,9,9,9,9,9,9,3902.0652898067956
4348000,883.0,Narendrapur,2,0,9,9,9,9,9,9,9,9,9,9,9,4924.1223103057755
4140000,840.0,Narendrapur,2,0,9,9,9,9,9,9,9,9,9,9,9,4928.571428571428
3406000,1361.0,N S C Bose Road Narendrapur,3,0,9,9,9,9,9,9,9,9,9,9,9,2502.571638501102
7711000,1431.0,kalikapur,3,0,9,9,9,9,9,9,9,9,9,9,9,5388.539482879106
7723000,826.0,Konnagar,2,0,9,9,9,9,9,9,9,9,9,9,9,9349.878934624698
3040000,1120.0,N S C Bose Road  Narendrapur,3,0,9,9,9,9,9,9,9,9,9,9,9,2714.285714285714
6484000,1160.0,New Town,3,0,9,9,9,9,9,9,9,9,9,9,9,5589.6551724137935
5764000,881.0,Tangra,2,0,9,9,9,9,9,9,9,9,9,9,9,6542.565266742338
4923000,928.0,Rajarhat,2,0,9,9,9,9,9,9,9,9,9,9,9,5304.956896551724
4518000,1087.0,Rajarhat,3,0,9,9,9,9,9,9,9,9,9,9,9,4156.39374425023
4950000,1535.0,Rajarhat,3,0,9,9,9,9,9,9,9,9,9,9,9,3224.755700325733
4167000,999.0,Howrah,3,0,9,9,9,9,9,9,9,9,9,9,9,4171.171171171171
8164000,1359.0,Sodepur,3,0,9,9,9,9,9,9,9,9,9,9,9,6007.358351729213
2620000,920.0,Rajarhat,2,0,9,9,9,9,9,9,9,9,9,9,9,2847.8260869565215
9705000,987.0,Madhyamgram,2,0,9,9,9,9,9,9,9,9,9,9,9,9832.826747720364
2688000,1224.0,Kasba,3,0,9,9,9,9,9,9,9,9,9,9,9,2196.078431372549
5742000,1226.0,Kasba,3,0,9,9,9,9,9,9,9,9,9,9,9,4683.52365415987
5339000,950.0,Jatragachi Flyover,2,0,9,9,9,9,9,9,9,9,9,9,9,5620.0
7500000,1441.0,Dum Dum,3,0,9,9,9,9,9,9,9,9,9,9,9,5204.71894517696
7300000,1281.0,Dum Dum,3,0,9,9,9,9,9,9,9,9,9,9,9,5698.672911787666
3150000,1094.0,Dum Dum,2,0,9,9,9,9,9,9,9,9,9,9,9,2879.3418647166363
2961000,1004.0,Dum Dum,2,0,9,9,9,9,9,9,9,9,9,9,9,2949.203187250996
2240000,1100.0,Lake Town,2,0,9,9,9,9,9,9,9,9,9,9,9,2036.3636363636363
2441000,926.0,Lake Town,2,0,9,9,9,9,9,9,9,9,9,9,9,2636.069114470842
10500000,1570.0,Lake Town,3,0,9,9,9,9,9,9,9,9,9,9,9,6687.898089171975
2600000,504.0,Lake Town,1,0,9,9,9,9,9,9,9,9,9,9,9,5158.730158730159
2400000,2022.0,Jessore Road,3,0,9,9,9,9,9,9,9,9,9,9,9,1186.9436201780416
25600000,560.0,Jessore Road,1,0,9,9,9,9,9,9,9,9,9,9,9,45714.28571428572
9000000,1126.0,Bangur,3,0,9,9,9,9,9,9,9,9,9,9,9,7992.895204262877
2524000,1047.0,Bangur,2,0,9,9,9,9,9,9,9,9,9,9,9,2410.697230181471
13500000,1156.0,Tangra,3,1,9,9,9,9,9,9,9,9,9,9,9,11678.200692041522
2384000,1181.0,Tangra,3,0,9,9,9,9,9,9,9,9,9,9,9,2018.6282811176968
13600000,892.0,Brahmapur Road,2,0,9,9,9,9,9,9,9,9,9,9,9,15246.63677130045
7867000,871.0,Baranagar,2,0,9,9,9,9,9,9,9,9,9,9,9,9032.146957520092
2524000,659.0,Baranagar,2,0,9,9,9,9,9,9,9,9,9,9,9,3830.0455235204854
5935000,763.0,Dakshineswar,2,0,9,9,9,9,9,9,9,9,9,9,9,7778.505897771953
5161000,2095.0,New Town,3,1,9,9,9,9,9,9,9,9,9,9,9,2463.4844868735086
8500000,865.0,International Airport,2,0,9,9,9,9,9,9,9,9,9,9,9,9826.589595375723
15000000,860.0,VIP Road,2,0,9,9,9,9,9,9,9,9,9,9,9,17441.86046511628
18500000,1765.0,Ballygunge,3,0,9,9,9,9,9,9,9,9,9,9,9,10481.586402266288
12000000,935.0,Narendrapur,2,0,9,9,9,9,9,9,9,9,9,9,9,12834.224598930481
32500000,1501.0,New Alipore,3,0,9,9,9,9,9,9,9,9,9,9,9,21652.231845436374
2800000,883.0,Narendrapur,2,0,9,9,9,9,9,9,9,9,9,9,9,3171.0079275198186
2787000,2522.0,Dum Dum,4,0,9,9,9,9,9,9,9,9,9,9,9,1105.0753370341
2699000,1457.0,Dum Dum,3,0,9,9,9,9,9,9,9,9,9,9,9,1852.436513383665
7300000,935.0,Narendrapur,2,0,9,9,9,9,9,9,9,9,9,9,9,7807.486631016042
7900000,999.0,Howrah,3,0,9,9,9,9,9,9,9,9,9,9,9,7907.907907907908
13500000,1122.0,Garia,2,0,9,9,9,9,9,9,9,9,9,9,9,12032.085561497326
3477000,1451.0,Tangra,3,1,9,9,9,9,9,9,9,9,9,9,9,2396.278428669883
13500000,2028.0,Tangra,3,1,9,9,9,9,9,9,9,9,9,9,9,6656.80473372781
2668000,1671.0,Tangra,3,1,9,9,9,9,9,9,9,9,9,9,9,1596.6487133453022
3584000,1077.0,Tangra,3,0,9,9,9,9,9,9,9,9,9,9,9,3327.762302692665
13500000,2028.0,Tangra,3,1,9,9,9,9,9,9,9,9,9,9,9,6656.80473372781
3960000,2891.0,Tangra,4,1,9,9,9,9,9,9,9,9,9,9,9,1369.7682462815635
3477000,700.0,New Alipore,2,1,9,9,9,9,9,9,9,9,9,9,9,4967.142857142857
4350000,945.0,Madhyamgram,2,0,9,9,9,9,9,9,9,9,9,9,9,4603.174603174603
9639000,915.0,Narendrapur,2,0,9,9,9,9,9,9,9,9,9,9,9,10534.426229508197
9128000,997.0,Howrah,3,1,9,9,9,9,9,9,9,9,9,9,9,9155.466399197592
8295000,1348.0,EM Bypass South East,3,0,9,9,9,9,9,9,9,9,9,9,9,6153.560830860534
3960000,1501.0,Block O,3,0,9,9,9,9,9,9,9,9,9,9,9,2638.241172551632
3032000,966.0,Rajarhat,2,0,9,9,9,9,9,9,9,9,9,9,9,3138.7163561076604
3163000,1501.0,New Alipore,3,0,9,9,9,9,9,9,9,9,9,9,9,2107.2618254497
8043000,920.0,birati,2,0,9,9,9,9,9,9,9,9,9,9,9,8742.391304347826
7750000,1215.0,Narendrapur,3,0,9,9,9,9,9,9,9,9,9,9,9,6378.600823045267
3049000,1501.0,New Alipore,3,0,9,9,9,9,9,9,9,9,9,9,9,2031.3124583610927
2700000,943.0,New Town,2,0,9,9,9,9,9,9,9,9,9,9,9,2863.202545068929
3200000,966.0,Rajarhat,2,0,9,9,9,9,9,9,9,9,9,9,9,3312.6293995859214
2384000,1267.0,Sonarpur,3,0,9,9,9,9,9,9,9,9,9,9,9,1881.6101026045778
3800000,1377.0,New Alipore,3,0,9,9,9,9,9,9,9,9,9,9,9,2759.622367465505
4000000,1304.0,New Alipore,3,0,9,9,9,9,9,9,9,9,9,9,9,3067.4846625766872
2800000,1185.0,New Alipore,2,0,9,9,9,9,9,9,9,9,9,9,9,2362.869198312236
7500000,943.0,New Town Action Area II,2,0,9,9,9,9,9,9,9,9,9,9,9,7953.340402969247
5300000,1064.0,Narendrapur,3,0,9,9,9,9,9,9,9,9,9,9,9,4981.203007518797
4400000,1110.0,Narendrapur,3,0,9,9,9,9,9,9,9,9,9,9,9,3963.963963963964
6556999,1915.0,New Town,4,0,9,9,9,9,9,9,9,9,9,9,9,3424.020365535248
4226000,1550.0,Garia,3,0,9,9,9,9,9,9,9,9,9,9,9,2726.451612903226
9200000,1173.0,Konnagar,3,0,9,9,9,9,9,9,9,9,9,9,9,7843.137254901961
4360000,876.0,Madurdaha,2,0,9,9,9,9,9,9,9,9,9,9,9,4977.16894977169
5500000,650.0,New Town,2,1,9,9,9,9,9,9,9,9,9,9,9,8461.538461538461
11900000,883.0,Rajpur Sonarpur,2,0,9,9,9,9,9,9,9,9,9,9,9,13476.78369195923
3049000,1000.0,Prince Anwar Shah Connector,3,0,9,9,9,9,9,9,9,9,9,9,9,3049.0
2524000,900.0,Dhakuria,3,0,9,9,9,9,9,9,9,9,9,9,9,2804.4444444444443
2147000,615.0,Dhakuria,2,0,9,9,9,9,9,9,9,9,9,9,9,3491.0569105691056
6500000,1132.0,Ballygunge,2,1,9,9,9,9,9,9,9,9,9,9,9,5742.049469964664
2685000,1250.0,Anandapur,3,0,9,9,9,9,9,9,9,9,9,9,9,2148.0
8164000,1028.0,Uttarpara Kotrung,2,0,9,9,9,9,9,9,9,9,9,9,9,7941.634241245136
5112000,1990.0,Rajarhat,4,0,9,9,9,9,9,9,9,9,9,9,9,2568.8442211055276
5773000,1174.0,N S C Bose Road  Narendrapur,3,0,9,9,9,9,9,9,9,9,9,9,9,4917.376490630324
7300000,1431.0,Haltu,3,0,9,9,9,9,9,9,9,9,9,9,9,5101.327742837177
8500000,1090.0,Kaikhali,3,0,9,9,9,9,9,9,9,9,9,9,9,7798.165137614679
5500000,950.0,Moore Avenue,2,1,9,9,9,9,9,9,9,9,9,9,9,5789.473684210527
5773000,2212.0,Dum Dum,4,0,9,9,9,9,9,9,9,9,9,9,9,2609.8553345388787
6007000,1173.0,Konnagar,3,0,9,9,9,9,9,9,9,9,9,9,9,5121.057118499573
6021000,935.0,Narendrapur,2,0,9,9,9,9,9,9,9,9,9,9,9,6439.572192513369
6075000,826.0,Konnagar,2,0,9,9,9,9,9,9,9,9,9,9,9,7354.7215496368035
22000000,1460.0,Lake Town,3,1,9,9,9,9,9,9,9,9,9,9,9,15068.493150684932
82500000,895.0,Uttarpara Kotrung,3,0,9,9,9,9,9,9,9,9,9,9,9,92178.77094972067
10500000,1570.0,Lake Town,3,0,9,9,9,9,9,9,9,9,9,9,9,6687.898089171975
9818000,1440.0,Uttarpara Kotrung,3,0,9,9,9,9,9,9,9,9,9,9,9,6818.055555555556
2430000,1283.0,Dum Dum,3,0,9,9,9,9,9,9,9,9,9,9,9,1893.9984411535463
2032000,1468.0,New Town,3,0,9,9,9,9,9,9,9,9,9,9,9,1384.1961852861036
4160000,1925.0,New Town,4,0,9,9,9,9,9,9,9,9,9,9,9,2161.038961038961
11299999,1250.0,New Town,3,0,9,9,9,9,9,9,9,9,9,9,9,9039.9992
5594000,1283.0,Dum Dum,3,0,9,9,9,9,9,9,9,9,9,9,9,4360.093530787218
5217000,1335.0,Dum Dum,3,0,9,9,9,9,9,9,9,9,9,9,9,3907.8651685393256
4169000,1249.0,Howrah,3,0,9,9,9,9,9,9,9,9,9,9,9,3337.87029623699
9405000,1350.0,Dum Dum,3,0,9,9,9,9,9,9,9,9,9,9,9,6966.666666666667
7945999,2773.0,Jorabagan,4,0,9,9,9,9,9,9,9,9,9,9,9,2865.488279841327
14200000,4320.0,Elgin,4,0,9,9,9,9,9,9,9,9,9,9,9,3287.037037037037
8120000,1630.0,New Alipore Road,3,0,9,9,9,9,9,9,9,9,9,9,9,4981.59509202454
11600000,1875.0,Tollygunge,3,0,9,9,9,9,9,9,9,9,9,9,9,6186.666666666667
5073000,972.0,Sodepur,3,0,9,9,9,9,9,9,9,9,9,9,9,5219.135802469136
4872000,813.0,Sodepur,2,0,9,9,9,9,9,9,9,9,9,9,9,5992.619926199262
3150000,1027.0,Sodepur,3,1,9,9,9,9,9,9,9,9,9,9,9,3067.1859785783836
20800000,1987.0,Cossipore,4,0,9,9,9,9,9,9,9,9,9,9,9,10468.04227478611
12900000,1351.0,International Airport,3,0,9,9,9,9,9,9,9,9,9,9,9,9548.482605477424
3792000,1260.0,International Airport,3,0,9,9,9,9,9,9,9,9,9,9,9,3009.5238095238096
4216000,1007.0,International Airport,2,0,9,9,9,9,9,9,9,9,9,9,9,4186.69314796425
9973000,1837.0,New Town Action Area II,4,0,9,9,9,9,9,9,9,9,9,9,9,5428.9602612955905
9211000,1552.0,Action Area II Newtown,3,0,9,9,9,9,9,9,9,9,9,9,9,5934.922680412371
2617000,1833.0,E M Bypass,3,0,9,9,9,9,9,9,9,9,9,9,9,1427.7141298417894
5455000,1450.0,Howrah,3,0,9,9,9,9,9,9,9,9,9,9,9,3762.0689655172414
6000000,2155.0,Dum Dum,3,0,9,9,9,9,9,9,9,9,9,9,9,2784.2227378190255
3724000,1390.0,Behala,3,0,9,9,9,9,9,9,9,9,9,9,9,2679.136690647482
6094000,1160.0,New Town,3,0,9,9,9,9,9,9,9,9,9,9,9,5253.448275862069
14100000,1068.0,Sonarpur,2,0,9,9,9,9,9,9,9,9,9,9,9,13202.247191011236
3600000,2452.0,Tangra,4,0,9,9,9,9,9,9,9,9,9,9,9,1468.189233278956
11700000,1527.0,Tangra,3,0,9,9,9,9,9,9,9,9,9,9,9,7662.082514734774
6376000,998.0,Rajpur,2,0,9,9,9,9,9,9,9,9,9,9,9,6388.77755511022
4822000,1360.0,Rajpur,3,0,9,9,9,9,9,9,9,9,9,9,9,3545.5882352941176
12800000,1635.0,Lake Town,4,0,9,9,9,9,9,9,9,9,9,9,9,7828.746177370031
9430000,1510.0,Lake Town,3,0,9,9,9,9,9,9,9,9,9,9,9,6245.0331125827815
7106999,818.0,Rajarhat,2,0,9,9,9,9,9,9,9,9,9,9,9,8688.262836185819
6000000,1131.0,Howrah,3,0,9,9,9,9,9,9,9,9,9,9,9,5305.039787798409
8315000,911.0,Howrah,3,0,9,9,9,9,9,9,9,9,9,9,9,9127.332601536773
4266000,931.0,Rajarhat,3,0,9,9,9,9,9,9,9,9,9,9,9,4582.169709989259
5365000,1451.0,New Town,3,0,9,9,9,9,9,9,9,9,9,9,9,3697.4500344589937
3495000,1572.0,New Alipore,3,0,9,9,9,9,9,9,9,9,9,9,9,2223.2824427480914
3672000,1083.0,Sonarpur,2,0,9,9,9,9,9,9,9,9,9,9,9,3390.5817174515237
3746000,2050.0,Tollygunge,4,0,9,9,9,9,9,9,9,9,9,9,9,1827.3170731707316
2682000,1109.0,Tollygunge,2,0,9,9,9,9,9,9,9,9,9,9,9,2418.394950405771
9137000,1026.0,Garia,3,0,9,9,9,9,9,9,9,9,9,9,9,8905.458089668617
11000000,2232.0,Tollygunge,4,0,9,9,9,9,9,9,9,9,9,9,9,4928.31541218638
6700000,1640.0,Tollygunge,3,0,9,9,9,9,9,9,9,9,9,9,9,4085.3658536585367
10500000,1236.0,Tollygunge,2,0,9,9,9,9,9,9,9,9,9,9,9,8495.14563106796
3049000,1574.0,Action Area III,2,0,9,9,9,9,9,9,9,9,9,9,9,1937.10292249047
2633000,1663.0,New Town,3,0,9,9,9,9,9,9,9,9,9,9,9,1583.2832230907998
2147000,948.0,International Airport,2,0,9,9,9,9,9,9,9,9,9,9,9,2264.7679324894516
6094000,1095.0,Baguiati,3,0,9,9,9,9,9,9,9,9,9,9,9,5565.296803652968
2633000,971.0,N S C Bose Road  Narendrapur,2,0,9,9,9,9,9,9,9,9,9,9,9,2711.6374871266735
2699000,1025.0,Rajarhat,2,0,9,9,9,9,9,9,9,9,9,9,9,2633.170731707317
2394000,1102.0,Howrah,3,0,9,9,9,9,9,9,9,9,9,9,9,2172.4137931034484
7100000,789.0,Howrah,2,0,9,9,9,9,9,9,9,9,9,9,9,8998.73257287706
2394000,1298.0,Entally,3,0,9,9,9,9,9,9,9,9,9,9,9,1844.375963020031
2731000,1707.0,New Alipore,3,0,9,9,9,9,9,9,9,9,9,9,9,1599.882835383714
5700000,1150.0,Dhakuria,3,0,9,9,9,9,9,9,9,9,9,9,9,4956.521739130435
5700000,1630.0,New Alipore Road,3,0,9,9,9,9,9,9,9,9,9,9,9,3496.9325153374234
6274000,1173.0,Konnagar,3,0,9,9,9,9,9,9,9,9,9,9,9,5348.678601875533
6530000,1013.0,Konnagar,2,0,9,9,9,9,9,9,9,9,9,9,9,6446.199407699902
5500000,826.0,Rishra,2,0,9,9,9,9,9,9,9,9,9,9,9,6658.595641646489
2700000,1451.0,New Town,3,0,9,9,9,9,9,9,9,9,9,9,9,1860.7856650585802
2200000,1013.0,Konnagar,2,0,9,9,9,9,9,9,9,9,9,9,9,2171.767028627838
3482000,915.0,Narendrapur,2,0,9,9,9,9,9,9,9,9,9,9,9,3805.464480874317
3286000,840.0,Narendrapur,2,0,9,9,9,9,9,9,9,9,9,9,9,3911.904761904762
8265000,1058.0,Howrah,3,0,9,9,9,9,9,9,9,9,9,9,9,7811.909262759925
14600000,840.0,Narendrapur,2,0,9,9,9,9,9,9,9,9,9,9,9,17380.95238095238
4100000,1115.0,Rajpur,3,0,9,9,9,9,9,9,9,9,9,9,9,3677.1300448430493
5500000,1445.0,Rajarhat,3,0,9,9,9,9,9,9,9,9,9,9,9,3806.2283737024222
2500000,1445.0,Rajarhat,3,0,9,9,9,9,9,9,9,9,9,9,9,1730.1038062283737
2200000,1056.0,Howrah,3,0,9,9,9,9,9,9,9,9,9,9,9,2083.3333333333335
7936000,1099.0,Howrah,3,0,9,9,9,9,9,9,9,9,9,9,9,7221.110100090992
9288000,1300.0,Madurdaha Near Ruby Hospital On EM Bypass,3,0,9,9,9,9,9,9,9,9,9,9,9,7144.615384615385
4500000,844.0,Nayabad Daspara,2,0,9,9,9,9,9,9,9,9,9,9,9,5331.753554502369
3032000,799.0,Bangur avenue,2,1,9,9,9,9,9,9,9,9,9,9,9,3794.7434292866083
4224000,925.0,Rajarhat,2,0,9,9,9,9,9,9,9,9,9,9,9,4566.486486486487
8856000,873.0,Rajarhat,2,0,9,9,9,9,9,9,9,9,9,9,9,10144.329896907217
3049000,1425.0,Chinar Park,3,0,9,9,9,9,9,9,9,9,9,9,9,2139.6491228070176
2147000,2520.0,Dum Dum,4,0,9,9,9,9,9,9,9,9,9,9,9,851.984126984127
2147000,910.0,Rajarhat,2,0,9,9,9,9,9,9,9,9,9,9,9,2359.3406593406594
12400000,1450.0,Madurdaha Near Ruby Hospital On EM Bypass,3,0,9,9,9,9,9,9,9,9,9,9,9,8551.724137931034
10000000,800.0,Brahmapur Road,2,1,9,9,9,9,9,9,9,9,9,9,9,12500.0
11500000,750.0,Brahmapur Road,2,1,9,9,9,9,9,9,9,9,9,9,9,15333.333333333334
10100000,1550.0,Action Area II Newtown,3,0,9,9,9,9,9,9,9,9,9,9,9,6516.129032258064
94000000,1935.0,Baranagar,4,0,9,9,9,9,9,9,9,9,9,9,9,48578.81136950904
29500000,1100.0,Rajarhat Chowmatha,3,0,9,9,9,9,9,9,9,9,9,9,9,26818.18181818182
11399999,1064.0,Narendrapur,3,0,9,9,9,9,9,9,9,9,9,9,9,10714.28477443609
4500000,871.0,Tangra,2,0,9,9,9,9,9,9,9,9,9,9,9,5166.475315729047
9200000,1417.0,New Town,3,0,9,9,9,9,9,9,9,9,9,9,9,6492.5899788285105
3529000,1173.0,Rishra,3,0,9,9,9,9,9,9,9,9,9,9,9,3008.525149190111
9700000,826.0,Rishra,2,0,9,9,9,9,9,9,9,9,9,9,9,11743.341404358354
11000000,826.0,Rishra,2,0,9,9,9,9,9,9,9,9,9,9,9,13317.191283292977
4003000,1827.0,Tangra,3,0,9,9,9,9,9,9,9,9,9,9,9,2191.0235358511222
9200000,1476.0,Tangra,3,0,9,9,9,9,9,9,9,9,9,9,9,6233.0623306233065
4400000,1424.0,Tangra,3,0,9,9,9,9,9,9,9,9,9,9,9,3089.887640449438
3996000,1525.0,Tangra,3,0,9,9,9,9,9,9,9,9,9,9,9,2620.3278688524592
14100000,4891.0,Gariahat,5,1,9,9,9,9,9,9,9,9,9,9,9,2882.846043753834
32000000,4047.0,Mukundapur,4,1,9,9,9,9,9,9,9,9,9,9,9,7907.091672844082
12000000,1883.0,Tangra,3,0,9,9,9,9,9,9,9,9,9,9,9,6372.809346787042
12500000,1400.0,Sonali Park,3,1,9,9,9,9,9,9,9,9,9,9,9,8928.57142857143
